name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
POLIMAXX,POLYPROPYLENE 1100RC,18J0640100162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1100S,18J0640380163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1102H,18J0640490167,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1102K,18J0640520167,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1102M,18J0640530167,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1105RC,18J0640390163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1105SC,18J0640400163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1120NK,18J0640370163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1125NA,18J0640130162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1126NK,18J0640120162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1140U,18J0640150162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1140VC,18J0640460166,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1150H,18J0640040162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 1202J,18J0640110162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 2300K,18J0640180162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 2300NC,18J0640210162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 2300NCA,18J0640220162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 2500H,18J0640250162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 2500M,18J0640270162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 3325M,18J0640310162,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 3340H,18J0640420163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 3340HMD,18J0640470166,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 3375RM,18J0640430163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
POLIMAXX,POLYPROPYLENE 3375SM,18J0640440163,N/A,N/A,08/01/2026,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,-,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE B1101,18Q4770141265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE BC03B,18Q4770151265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE BC03BS,18Q4770131265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE BC03BSW,18Q4770121265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE BC04NN,18Q4770181267,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE BC05B,18Q4770111265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE BC3NSW,18Q4770191267,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE F1003B,18Q4770171266,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE FL203D,18Q4770101265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K1104,18Q4770091265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K1111,18Q4770081265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,POLYPROPYLENE K1111,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K4510B,18Q4770061265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K4520UB,18Q4770071265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K4527B,18Q4770041265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K4527ET,18Q4770031265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,POLYPROPYLENE K4527ET,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE K4527GR,18Q4770021265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,POLYPROPYLENE K4527GR,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POLYPROPYLENE S1003,18Q4770011265,N/A,N/A,19/12/2025,IRPC Public Company Limited,"299 moo 5, Sukhumvit Road, Tumbon Chen Nern, Aumphoe Muang, Rayong 21000, Thailand, Choeng Noen, Mueang Rayong, Rayong, 21000",kornruth.re@irpc.co.th,kornruth   rerksuk,0818014412,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Polypropylene Woven Bag,18T2930040967,-,N/A,02/09/2025,"SIMA CONTAINERBAG CO.,LTD.","152 Moo 3 Ratchasima-Pakthongchai Rd, Nong Chabok, Mueang, Nakhon Ratchasima 30000, Thailand., Nong Chabok, Mueang Nakhon Ratchasima, Nakhon Ratchasima, 30000",nathakrit@simabag.com,Nathakrit Kanisthanondh,082 355 9494,Polypropylene Woven Bag (with out Liner),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Polypropylene Woven Bag ( with Inner liner bag ),18T2930020967,-,N/A,02/09/2025,"SIMA CONTAINERBAG CO.,LTD.","152 Moo 3 Ratchasima-Pakthongchai Rd, Nong Chabok, Mueang, Nakhon Ratchasima 30000, Thailand., Nong Chabok, Mueang Nakhon Ratchasima, Nakhon Ratchasima, 30000",nathakrit@simabag.com,Nathakrit Kanisthanondh,082 355 9494,Polypropylene Woven Bag ( with Inner liner bag ),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,POUCH TUNA CHUNKS IN SOYBEAN OIL,19M0960800265,74-1-04627-5-0025,8 850229 101925,31/01/2026,NAUTILUS FOOD (THAILAND) LTD.,"1011 SUPALAI GRAND TOWER FLOOR 27, RAMA 3 ROAD, CHONGNONSI, YANNAWA, BANGKOK 10120, THAILAND, Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",pensiri@patayafood.com,pensiri Reamsron,เจ้าหน้าที่เอกสาร,-,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,PP BAG,18P5050050765,N/A,8858667400266,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
UNIQUE PLASTIC INDUSTRY PLC.,PP BAG,18P5050110765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
UNIQUE PLASTIC INDUSTRY PLC.,PP FILM,18P5050080765,N/A,N/A,21/07/2026,UNIQUE PLASTIC INDUSTRY PUBLIC COMPANY LIMITED,"323  Moo 2, Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280, Thailand., Phraek Sa Mai, Mueang Samut Prakan, Samut Prakan, 10280",areerat_p@uniqueplastic.com,AREERAT PHOKLAM,062 445 9449,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,PP Plastic bag,18M1660040164,N/A,N/A,21/02/2027,"PRIMA PLASTIC CO.,LTD","99/9-10 Moo.1 ,Taeparak Rd.,Tambol Bangsaothong,Amphur Bangsaothong , Samutprakarn 10570  Thailand., Bang Sao Thong, Bang Sao Thong, Samut Prakan, 10570",qcsainkaew@gmail.com,Mr.saingkhaen  kaewfia,023152755,PP Plastic bag,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
PETLAR,PQM (Special Copolymer Coated Metallized Polyester Film),18E5860261261,N/A,N/A,22/12/2025,SRF INDUSTRIES (THAILAND) LTD.,"112 MOO 3, TAMBOL TASITH, AMPHUR PLUAKDAENG , RAYONG 21140, THAILAND., Ta Sit, Pluak Daeng, Rayong, 21140",,,033 - 010983-7,PQM (Special Copolymer Coated Metallizrd Polyester Film),https://halal.co.th/en/layout/images/noimage-product.jpg,Services
PETLAR,PR ( Corona Treated Polyester Film ),18E5860011258,N/A,N/A,22/12/2025,SRF INDUSTRIES (THAILAND) LTD.,"112 MOO 3, TAMBOL TASITH, AMPHUR PLUAKDAENG , RAYONG 21140, THAILAND., Ta Sit, Pluak Daeng, Rayong, 21140",,,033 - 010983-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Premium Chicken & Beef in Beef Jelly Cat Can Food,19F0460730766,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Premium Chicken & Beef in Beef Jelly Cat Can Food,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Premium Chicken in Chicken Jelly Cat Can Food,19F0460710766,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Premium Chicken in Chicken Jelly Cat Can Food,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Premium Salmon & Anchovy in Jelly Cat Can Food,19F0460690766,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Premium Salmon & Anchovy in Jelly Cat Can Food,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Premium Salmon & Gojiberry in Jelly Cat Can Food,19F0460700766,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Premium Salmon & Gojiberry in Jelly Cat Can Food,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Premium Salmon & Quinoa in Jelly Cat Can Food,19F0460720766,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Premium Salmon & Quinoa in Jelly Cat Can Food,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
Burp,Premium Salmon & Whitebait in Jelly Cat Can Food,19F0460740766,N/A,N/A,18/07/2026,PET LOVERS CENTRE PTE LTD.,"11  YISHUN  INDUSTRIAL STREET 1,NORTH SPRING BIZHUB,#07-91/92,SINGAPORE 768089",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,Premium Salmon & Whitebait in Jelly Cat Can Food,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
BETTER PHARMA,PREMIX PFI-002,19D7680441264,กปศ. 01 04 46 0775,N/A,27/12/2026,"BETTER  PHARMA  CO., LTD.","323  MOO 6, VIBHAVADIRANGSIT ROAD, LAKSI, BANGKOK  10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Jirasakk@betagro.com,Sumaporn Khaokham,0996535364,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
BETTER PHARMA,PREMIX VPMP 2016,19D7680461264,กปศ. 01 04 61 0021,N/A,27/12/2026,"BETTER  PHARMA  CO., LTD.","323  MOO 6, VIBHAVADIRANGSIT ROAD, LAKSI, BANGKOK  10210, THAILAND., Thung Song Hong, Khet Lak Si, Bangkok, 10210",Jirasakk@betagro.com,Sumaporn Khaokham,0996535364,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
PETLAR,PRM (Corona Treated Metallized Polyester Film),18E5860191258,N/A,N/A,22/12/2025,SRF INDUSTRIES (THAILAND) LTD.,"112 MOO 3, TAMBOL TASITH, AMPHUR PLUAKDAENG , RAYONG 21140, THAILAND., Ta Sit, Pluak Daeng, Rayong, 21140",,,033 - 010983-7,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
-,Processing for Pet Food in Hermetically Sealed Container,19A0112040959,N/A,N/A,15/09/2026,SOUTHEAST ASIAN PACKAGING AND CANNING LIMITED.,"22nd FLOOR, PANJATHANI TOWER, 127/27 NONSI RD.,(RATCHADAPISEK),CHONGNONSI, YANNAWA,BANGKOK, 10120, THAILAND., Chong Nonsi, Khet Yan Nawa, Bangkok, 10120",visa@kingfisher.co.th,Visa Surasidhi,034-419-888,,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
VAVA PACK,Production of plastic packaging for food (flour),18F3390020959,N/A,N/A,26/09/2025,"VAVA PACK CO.,LTD.","52 MOO.3, SIKHIU, SIKHIU, NAKHON RATCHASIMA, 30140, THAILAND, Sikhio, Sikhio, Nakhon Ratchasima, 30140",rathakorn@vavapack.com,Mr.Rathakorn,"044-412747 , 080-5399959",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
VAVA PACK,Production of plastic packaging for food (rice),18F3390030959,N/A,N/A,26/09/2025,"VAVA PACK CO.,LTD.","52 MOO.3, SIKHIU, SIKHIU, NAKHON RATCHASIMA, 30140, THAILAND, Sikhio, Sikhio, Nakhon Ratchasima, 30140",rathakorn@vavapack.com,Mr.Rathakorn,"044-412747 , 080-5399959",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
VAVA PACK,Production of plastic packaging for food (sugar),18F3390010959,N/A,N/A,26/09/2025,"VAVA PACK CO.,LTD.","52 MOO.3, SIKHIU, SIKHIU, NAKHON RATCHASIMA, 30140, THAILAND, Sikhio, Sikhio, Nakhon Ratchasima, 30140",rathakorn@vavapack.com,Mr.Rathakorn,"044-412747 , 080-5399959",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
VAVA PACK,Production of plastic packaging for non-food goods,18F3390040959,N/A,N/A,26/09/2025,"VAVA PACK CO.,LTD.","52 MOO.3, SIKHIU, SIKHIU, NAKHON RATCHASIMA, 30140, THAILAND, Sikhio, Sikhio, Nakhon Ratchasima, 30140",rathakorn@vavapack.com,Mr.Rathakorn,"044-412747 , 080-5399959",,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
N/A,Production Process,18M0120010164,N/A,N/A,08/01/2026,"SOUTH EAST PACKAGING INDUSTRY CO., LTD.","116/17-18 Na Ranong Road, Khlong Toei, Khlong Toei, Bangkok 10110, Thailand., Khlong Toei, Khet Khlong Toei, Bangkok, 10110",apimuk@sep.co.th,Mr. Apimuk,022403888,Production Process of Flexible Packaging,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
WGCL,Provision of packing and warehousing management and delivery service for  HDPE Resin,18F5020030959,N/A,N/A,04/09/2025,WHA GC Logistics Company Limited,"555/1 ENERGY COMPLEX, BUILDING A, 8 th FLOOR, VIBHAVADI RANGSIT ROAD, CHATUCHAK, BANGKOK 10900, THAILAND., Chatuchak, Khet Chatuchak, Bangkok, 10900",kan.m@wha-gc.com,-,02-1403700,Provision of packing and warehousing management and delivery service for  HDPE Resin,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
WGCL,Provision of packing and warehousing management and delivery service for LDPE Resin,18F5020020959,N/A,N/A,04/09/2025,WHA GC Logistics Company Limited,"555/1 ENERGY COMPLEX, BUILDING A, 8 th FLOOR, VIBHAVADI RANGSIT ROAD, CHATUCHAK, BANGKOK 10900, THAILAND., Chatuchak, Khet Chatuchak, Bangkok, 10900",kan.m@wha-gc.com,-,02-1403700,Provision of packing and warehousing management and delivery service for LDPE Resin,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
WGCL,Provision of packing and warehousing management and delivery service for LLDPE Resin,18F5020010959,N/A,N/A,04/09/2025,WHA GC Logistics Company Limited,"555/1 ENERGY COMPLEX, BUILDING A, 8 th FLOOR, VIBHAVADI RANGSIT ROAD, CHATUCHAK, BANGKOK 10900, THAILAND., Chatuchak, Khet Chatuchak, Bangkok, 10900",kan.m@wha-gc.com,-,02-1403700,Provision of packing and warehousing management and delivery service for LLDPE Resin,https://halal.co.th/en/layout/images/noimage-product.jpg,Services
