name,product_name,halal_code,fda_number,barcode,expiry_date,company_name,company_address,company_email,cordinator_name,cordinator_contact,long_product_detail,image_link,category
NAO HAPPY EASY CLEANSE,PREMIUM TERRY TOWEL,16I8410271061,10-1-6600038900,"8852232 204839 (ผ้าขาว), 8852232 204952 (ผ้าสี)",05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,PREMIUM TERRY TOWEL (10x10),https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
NAO HAPPY EASY CLEANSE,PREMIUM TERRY TOWEL,16I8410281061,10-1-6600038900,"8852232 204938 (ผ้าขาว), 8852232 204969 (ผ้าสี)",05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,PREMIUM TERRY TOWEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Process Flow Diagram for Paper Food Packaging Manufacturing with Pasted Closure,80T3350010867,-,N/A,14/08/2025,"CELEBRITE CO., LTD.","55/59 Moo 5, T. Lampo, A. Bang Bua Thong, Nonthaburi, 11110 Thailand, Lam Pho, Bang Bua Thong, Nonthaburi, 11110",sale@celebrite.co.th,Apinporn Jeamthanatnon,02-158-4788-9,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
PROTECTIST,PROTECTIST ZENSIL MOUTH SPRAY,15J0050010162,11-1-6300029063,N/A,03/01/2026,ELDON HEALTHCARE SDN BHD.,"NO.27, JALAN SME 2 CITY, KAWASAN PERINDUSTRIAN SME CITY, INDAHPURA, 81000 KULAI, JOHOR, MALAYSIA.",pornpada@milott.co.th,Ms.Pornpada   Klinhom,088-1942396,PROTECTIST ZENSIL MOUTH SPRAY,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Q - San,15F2190201160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,Q - San,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Q - San H,15F2190221160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,Q - San H,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,Q - San M,15F2190211160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,Q - San M,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,QT-410,15F2190751165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,QT-420,15F2190731165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,QT-510,15F2190771165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,QT-510 Plus,15F2190801165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,QT-520,15F2190711165,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
GREEN TEX,QUILT,16A8200160250,N/A,N/A,26/08/2025,SURIYA QUILTING COMPANY LIMITED,"324 Moo 4, Soi Wo.Po.Or.11, Sethakich 1 Road, Thamai, Krathumbaen, Samuthsakorn, 74110 Thailand., Tha Mai, Krathum Baen, Samut Sakhon, 74110",,,081-6664040,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
NAO BABY WIPES,REFRESHING TISSUE,16I8410051061,10-1-6100035620,N/A,05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TISSUE,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SHANG HI,REFRESHING TISSUE,16I8410061061,10-1-6100034135,8852232 106676,05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TISSUE,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SNOW,REFRESHING TISSUE,16I8410071061,10-1-6200019811,8852232 101213,05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TISSUE,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
REFRESH,REFRESHING TISSUE,16I8410081061,10-1-6200019874,8852232 101138,05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TISSUE,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SERVICE,REFRESHING TOWEL,16I8410011061,10-1-6200019871,8852232 106669,05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TOWEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SERVICE,REFRESHING TOWEL,16I8410021061,10-1-6200019871,8852232 101152,05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TOWEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SABYE,REFRESHING TOWEL,16I8410171061,10-1-6600038049,"8852232 202385 (ผ้าขาว), 8852232 202262 (ผ้าสี)",05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TOWEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SABYE,REFRESHING TOWEL,16I8410181061,10-1-6600038049,"8852232 202538 (ผ้าขาว), 8852232 202521 (ผ้าสี)",05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TOWEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
SABYE,REFRESHING TOWEL,16I8410191061,10-1-6600038049,"8852232 202545 (ผ้าขาว), 8852232 202552 (ผ้าสี)",05/10/2025,"NAO GLOBAL CO., LTD","159 SOI SUKHUMVIT 62, SUKHUMVIT ROAD, PRAKHANONG TAI, PRAKHANONG, BANGKOK 10260, THAILAND., *Suan Luang, Khet Phra Khanong, Bangkok, 10260",Supachai@NAOExportRiko.com,-,0-2742-9297-8 ext.130,REFRESHING TOWEL,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Khao Shong,Roasted & Ground Coffee Formula 1 (100% Coffee),802740291051,N/A,N/A,14/08/2025,"KHAO SHONG INDUSTRY 1979 CO., LTD.","44 MOO 15, KINGKAEW RD., BANGPLEE, SAMUTPRAKARN 10540 THAILAND., Racha Thewa, Bang Phli, Samut Prakan, 10540",Natthakarn@khaoshong.com,-,"0-2175-1833 ต่อ 219, 220",Roasted & Ground Coffee Formula 1 (100% Coffee),https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Khao Shong,"Roasted & Ground Coffee Formula 2 (92% Coffee, 8% Caramel)",802740301051,N/A,N/A,14/08/2025,"KHAO SHONG INDUSTRY 1979 CO., LTD.","44 MOO 15, KINGKAEW RD., BANGPLEE, SAMUTPRAKARN 10540 THAILAND., Racha Thewa, Bang Phli, Samut Prakan, 10540",Natthakarn@khaoshong.com,-,"0-2175-1833 ต่อ 219, 220","Roasted & Ground Coffee Formula 2 (92% Coffee, 8% Caramel)",https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Khao Shong,Robusta Espresso Roasted & Ground Coffee,802740311051,N/A,N/A,14/08/2025,"KHAO SHONG INDUSTRY 1979 CO., LTD.","44 MOO 15, KINGKAEW RD., BANGPLEE, SAMUTPRAKARN 10540 THAILAND., Racha Thewa, Bang Phli, Samut Prakan, 10540",Natthakarn@khaoshong.com,-,"0-2175-1833 ต่อ 219, 220",Robusta Espresso Roasted & Ground Coffee,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Khao Shong,Robusta Roasted & Ground Coffee,802740361052,N/A,N/A,14/08/2025,"KHAO SHONG INDUSTRY 1979 CO., LTD.","44 MOO 15, KINGKAEW RD., BANGPLEE, SAMUTPRAKARN 10540 THAILAND., Racha Thewa, Bang Phli, Samut Prakan, 10540",Natthakarn@khaoshong.com,-,"0-2175-1833 ต่อ 219, 220",Robusta Roasted & Ground Coffee,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Khao Shong,Robusta Roasted Whole Coffee Beans,802740371052,N/A,N/A,14/08/2025,"KHAO SHONG INDUSTRY 1979 CO., LTD.","44 MOO 15, KINGKAEW RD., BANGPLEE, SAMUTPRAKARN 10540 THAILAND., Racha Thewa, Bang Phli, Samut Prakan, 10540",Natthakarn@khaoshong.com,-,"0-2175-1833 ต่อ 219, 220",Robusta Roasted Whole Coffee Beans,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,SAF SOL,15G8830110960,N/A,N/A,20/09/2025,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,SAFFOAM,15G8830010960,N/A,N/A,20/09/2025,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Sauce cup 10 ml,80L1700210664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
FEST,Sauce cup clamshell 30 ml,80L1700220664,N/A,N/A,28/06/2026,Phoenix Pulp & Paper Public Company Limited,"99 Moo 3 Tambol Kudnamsai Amphur Nampong Khon Kaen 40310, Kut Nam Sai, Nam Phong, Khon Kaen, 40310",peerapwo@scg.com,Peerapong Wongsawat,062-561-5614,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SC - 22,15F2190301160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SC - 60,15F2190311160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SC-48,15F2190851167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,SHAMPOO CONCENTRATE CARPET CLEANER,15G8831230167,สป 111/2565,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Latex Systems,Sheet Cushion,16J9760170862,N/A,N/A,25/08/2025,LATEX SYSTEMS PUBLIC COMPANY LIMITED,"79/2 MOO 1, HOMSIN, BANGPAKONG, CHACHOENGSAO 24180, THAILAND., Hom Sin, Bang Pakong, Chachoengsao, 24180",cherdsak@latexsystems.com,-,038-570201-4,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Sleepertist,Sheet Cushion,16J9760180862,N/A,N/A,25/08/2025,LATEX SYSTEMS PUBLIC COMPANY LIMITED,"79/2 MOO 1, HOMSIN, BANGPAKONG, CHACHOENGSAO 24180, THAILAND., Hom Sin, Bang Pakong, Chachoengsao, 24180",cherdsak@latexsystems.com,-,038-570201-4,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
TNF,Sheet Cushion,16J9760190862,N/A,N/A,25/08/2025,LATEX SYSTEMS PUBLIC COMPANY LIMITED,"79/2 MOO 1, HOMSIN, BANGPAKONG, CHACHOENGSAO 24180, THAILAND., Hom Sin, Bang Pakong, Chachoengsao, 24180",cherdsak@latexsystems.com,-,038-570201-4,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Nap & Night,Sheet Cushion,16J9760200862,N/A,N/A,25/08/2025,LATEX SYSTEMS PUBLIC COMPANY LIMITED,"79/2 MOO 1, HOMSIN, BANGPAKONG, CHACHOENGSAO 24180, THAILAND., Hom Sin, Bang Pakong, Chachoengsao, 24180",cherdsak@latexsystems.com,-,038-570201-4,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,SHINE UP,15G8831240167,N/A,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Samson,Shortening,621110011141,N/A,N/A,21/11/2025,"KATEVANICH  INDUSTRY  CO., LTD.","329  SAKAE-NGAM ROAD, SAMAE-DAM, BANGKHUN-TIEN, BANGKOK, 10150,THAILAND., Samae Dam, Khet Bang Khun Thian, Bangkok, 10150",-,-,"0-2451-7012-5, 089-8941876",Shortening,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
DIVERSEY,SHOW PLACE,15G8831250167,N/A,N/A,03/01/2026,"DIVERSEY HYGIENE (THAILAND) CO., LTD.","33/4 THE 9th TOWER GRAND RAMA 9 27th FLOOR, TOWER B, RAMA 9 ROAD, HUAYKWANG, BANGKOK 10310, THAILAND, Huai Khwang, Khet Huai Khwang, Bangkok, 10310",pornpada@milott.co.th,Ms.Pornpada   Klinhom,-,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SM-3,15F2190261160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,SM-3,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SM-301,15F2190681164,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SM-307,15F2190831167,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SM-40,15F2190271160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,SM-40,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SM-45,15F2190281160,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,SM-45,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Degreaser G-2,15U3200020268,วอ 439/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Cleaner,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Degreaser G-2,15U3200020268,วอ 439/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Cleaner,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Detergent N-2,15U3200070268,วอ 174/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dish washing detergent,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Detergent N-2,15U3200070268,วอ 174/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Dish washing detergent,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Foaming Degreaser G-1,15U3200100268,วอ 629/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Heavy-duty degreaser,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Foaming Degreaser G-1,15U3200100268,วอ 629/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Heavy-duty degreaser,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Hand Soap H-1,15U3200080268,10-1-6100039142,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Hand washing soap,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Hand Soap H-1,15U3200080268,10-1-6100039142,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Hand washing soap,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Hand Soap H-1,15U3200080268,10-1-6100039142,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Hand washing soap,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Smart san,Smart san Sanitizing Cleaner J-3,15U3190100268,11/2566,4987696562608,09/02/2026,"SARAYA INTERNATIONAL (THAILAND) CO.,LTD.","23/21 12th Fl. Sorachai Bldg., Soi Sukumvit 63, Sukhumvit Rd., Kwaeng Klongton Nua.,Khet Wattana.,Bangkok. 10110 Thailand., Khlong Tan Nuea, Khet Watthana, Bangkok, 10110",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Sanitizing cleaner,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Sanitizing J-1,15U3200030268,วอ 1344/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Food machine and utensil cleaner,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
N/A,Smart san Sanitizing J-1,15U3200030268,วอ 1344/2554,N/A,09/02/2026,"SARAYA MFG.(THAILAND) CO.,LTD.","700/504 Moo 2 T. Baankao A. Phanthong, Chonburi 20160,  Thailand., Ban Kao, Phan Thong, Chon Buri, 20160",Nuttawut@saraya.co.th,Mr.Nuttawut Numbenjapol,0891575929,Food machine and utensil cleaner,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SMF-400,15F2190511162,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SMF-401,15F2190671164,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
Flussig Chem,SMF-450,15F2190501162,N/A,N/A,31/10/2025,"Flussig Chem Co., Ltd.","2292, 2294, 2296 Pattanakarn Rd., Kwang  Pattanakarn, Khet Suanluang, Bangkok 10250 Thailand, Phatthanakan, Khet Suan Luang, Bangkok, 10250",marketing@flussig-nithimai.com,pornsuda,02-7226393-4  ต่อ 101-102,,https://halal.co.th/en/layout/images/noimage-product.jpg,Utilities
